date,region,infected,recovered,dead
2020-05-26,Брянская область,3156,1681,31
2020-05-26,Владимирская область,2379,375,17
2020-05-26,Волгоградская область,2384,725,16
2020-05-26,Вологодская область,699,267,4
2020-05-26,Воронежская область,1581,1157,14
2020-05-26,Еврейская автономная область,272,168,3
2020-05-26,Забайкальский край,879,417,14
2020-05-26,Ивановская область,1639,551,18
2020-05-26,Иркутская область,1306,260,10
2020-05-26,Кабардино-Балкарская Республика,2422,602,8
2020-05-26,Калининградская область,1294,556,21
2020-05-26,Калужская область,3459,1018,27
2020-05-26,Камчатский край,678,244,6
2020-05-26,Карачаево-Черкесская Республика,814,262,4
2020-05-26,Кемеровская область,431,162,7
2020-05-26,Кировская область,1370,804,8
2020-05-26,Костромская область,601,308,8
2020-05-26,Краснодарский край,3426,2081,28
2020-05-26,Красноярский край,3558,755,28
2020-05-26,Курганская область,189,80,0
2020-05-26,Курская область,2648,1024,9
2020-05-26,Ленинградская область,2553,1115,11
2020-05-26,Липецкая область,1764,546,5
2020-05-26,Магаданская область,227,151,3
2020-05-26,Москва,169303,61619,2110
2020-05-26,Московская область,35163,6152,349
2020-05-26,Мурманская область,2981,1656,7
2020-05-26,Ненецкий автономный округ,64,10,0
2020-05-26,Нижегородская область,8504,2652,72
2020-05-26,Новгородская область,1003,300,5
2020-05-26,Новосибирская область,2300,892,30
2020-05-26,Омская область,1097,265,18
2020-05-26,Оренбургская область,1664,1027,6
2020-05-26,Орловская область,1942,953,16
2020-05-26,Пензенская область,1892,1365,15
2020-05-26,Пермский край,1451,826,16
2020-05-26,Приморский край,1735,706,17
2020-05-26,Псковская область,608,238,10
2020-05-26,Республика Адыгея,721,300,9
2020-05-26,Республика Алтай,104,52,0
2020-05-26,Республика Башкортостан,2851,884,18
2020-05-26,Республика Бурятия,1254,598,7
2020-05-26,Республика Дагестан,4294,3809,118
2020-05-26,Республика Ингушетия,1866,784,42
2020-05-26,Республика Калмыкия,903,383,12
2020-05-26,Республика Карелия,331,135,1
2020-05-26,Республика Коми,1144,592,20
2020-05-26,Республика Крым,346,164,3
2020-05-26,Республика Марий Эл,1559,1155,10
2020-05-26,Республика Мордовия,1684,553,12
2020-05-26,Республика Саха (Якутия),1445,633,7
2020-05-26,Республика Северная Осетия — Алания,2702,1570,32
2020-05-26,Республика Татарстан,2912,2092,9
2020-05-26,Республика Тыва,760,57,1
2020-05-26,Республика Хакасия,836,465,10
2020-05-26,Ростовская область,3930,1354,34
2020-05-26,Рязанская область,3125,702,7
2020-05-26,Самарская область,2205,669,17
2020-05-26,Санкт-Петербург,14076,3744,150
2020-05-26,Саратовская область,2581,812,25
2020-05-26,Сахалинская область,74,47,0
2020-05-26,Свердловская область,4190,1499,20
2020-05-26,Севастополь,158,119,3
2020-05-26,Смоленская область,1769,581,21
2020-05-26,Ставропольский край,2086,812,41
2020-05-26,Тамбовская область,2622,886,6
2020-05-26,Тверская область,1378,899,17
2020-05-26,Томская область,564,203,10
2020-05-26,Тульская область,3318,1309,20
2020-05-26,Тюменская область,1490,649,7
2020-05-26,Удмуртская Республика,549,354,12
2020-05-26,Ульяновская область,2051,551,7
2020-05-26,Хабаровский край,1760,759,10
2020-05-26,Ханты-Мансийский автономный округ — Югра,1849,635,17
2020-05-26,Челябинская область,2216,924,13
2020-05-26,Чеченская Республика,1133,690,13
2020-05-26,Чувашская Республика,2472,765,11
2020-05-26,Чукотский автономный округ,61,36,1
2020-05-26,Ямало-Ненецкий автономный округ,2151,758,6
2020-05-26,Ярославская область,2726,569,13
2020-05-27,Алтайский край,1554,692,10
2020-05-27,Амурская область,414,133,5
2020-05-27,Архангельская область,1410,474,5
2020-05-27,Астраханская область,1596,769,12
2020-05-27,Белгородская область,1980,716,15
2020-05-27,Брянская область,3254,1784,31
2020-05-27,Владимирская область,2434,426,17
2020-05-27,Волгоградская область,2470,781,16
2020-05-27,Вологодская область,774,276,5
2020-05-27,Воронежская область,1643,1235,14
2020-05-27,Еврейская автономная область,274,174,3
2020-05-27,Забайкальский край,938,447,17
2020-05-27,Ивановская область,1686,599,18
2020-05-27,Иркутская область,1376,271,10
2020-05-27,Кабардино-Балкарская Республика,2509,643,12
2020-05-27,Калининградская область,1338,587,21
2020-05-27,Калужская область,3560,1123,29
2020-05-27,Камчатский край,700,244,7
2020-05-27,Карачаево-Черкесская Республика,853,268,5
2020-05-27,Кемеровская область,444,170,7
2020-05-27,Кировская область,1438,836,10
2020-05-27,Костромская область,617,354,9
2020-05-27,Краснодарский край,3506,2257,29
2020-05-27,Красноярский край,3700,791,29
2020-05-27,Курганская область,192,85,0
2020-05-27,Курская область,2719,1198,9
2020-05-27,Ленинградская область,2609,1186,11
2020-05-27,Липецкая область,1836,588,5
